,count,mean,std,min,1%,5%,25%,50%,75%,95%,99%,max
CR556Q05F,597.0,15395.582914572864,17723.973340319753,1.0,5.0,780.0,3605.0,10400.0,20233.0,48828.99999999998,74452.47999999972,171443.0
CR556Q05A,655.0,1.7740458015267175,2.1829751247901403,0.0,0.0,0.0,1.0,1.0,2.0,4.0,8.0,45.0
CR556Q05V,655.0,1.0916030534351144,0.4073180290007699,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,5.0
CR556Q05VS,655.0,0.07480916030534351,0.3012064201859257,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0
CR556Q09TT,656.0,72420.89329268293,87031.38994497032,11.0,86.5,419.5,4676.25,39629.0,110899.75,254763.75,381714.35,460564.0
CR556Q09F,430.0,28777.46976744186,36481.98844048039,1.0,3.0,508.5,3770.25,16840.0,38412.75,94399.24999999997,167477.7799999998,313128.0
CR556Q09A,656.0,44.78963414634146,69.63552845841511,0.0,0.0,0.0,0.0,6.0,79.25,185.0,286.0,484.0
CR556Q09V,656.0,1.0746951219512195,0.3734304333967109,1.0,1.0,1.0,1.0,1.0,1.0,1.25,3.0,5.0
CR556Q09VS,656.0,0.07774390243902439,0.30021636212055536,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0
CR556Q10S,565.0,0.36460176991150445,0.4817448255531308,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
CR556Q10TT,653.0,21501.19908116386,23770.86837414484,17.0,73.4,393.8,4461.0,13176.0,30386.0,70524.79999999999,104301.28000000003,133449.0
CR556Q10F,582.0,17400.6529209622,20785.69058945027,2.0,6.8100000000000005,1022.05,2688.5,9873.5,23384.0,61945.44999999997,95147.04999999999,131499.0
CR556Q10A,653.0,2.0535987748851454,3.286224277862921,0.0,0.0,0.0,1.0,1.0,2.0,5.399999999999977,10.0,68.0
CR556Q10V,653.0,1.0719754977029097,0.3869361157619242,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,6.0
CR556Q10VS,653.0,0.08116385911179173,0.2948908383530991,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0
CR556Q12S,567.0,0.25925925925925924,0.5462510989046833,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0
CR556Q12TT,650.0,44139.41846153846,47100.20943963619,1563.0,1969.69,2821.35,16502.0,32236.0,58701.5,113315.04999999999,219128.6699999999,559933.0
CR556Q12F,597.0,13004.011725293132,17122.048865146553,1.0,4.0,804.6,3578.0,7596.0,15682.0,44328.19999999999,86448.51999999996,206759.0
CR556Q12A,650.0,6.041538461538462,3.7329743882824,0.0,0.0,0.0,4.0,6.0,8.0,12.0,17.50999999999999,36.0
CR556Q12SA,561.0,0.7629233511586453,0.4256692329734183,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
CR556Q12SB,545.0,0.30091743119266057,0.4590782430516492,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
CR556Q12V,650.0,1.0384615384615385,0.22218435667017425,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0
CR556Q12VS,650.0,0.0015384615384615385,0.03922322702763681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
CR568Q14S,358.0,0.7681564245810056,0.4226002714959055,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
CR568Q14TT,410.0,49608.939024390245,27914.833764268373,690.0,1423.79,5854.45,33562.75,47252.5,64240.75,94310.24999999999,123329.04999999981,246449.0
CR568Q14F,376.0,41222.619680851065,26831.129698498316,1476.0,2196.5,4476.75,22723.0,41039.5,55729.75,82069.5,107260.5,246196.0
CR568Q14A,410.0,2.580487804878049,5.187403376998404,0.0,0.0,0.0,1.0,1.0,3.0,8.0,19.909999999999968,77.0
CR568Q14V,410.0,1.0682926829268293,0.27122742321759014,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0
CR568Q14VS,410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CR568Q05S,380.0,0.7421052631578947,0.43805252570400294,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
CR568Q05TT,406.0,77461.86453201971,66622.50163627474,115.0,349.05,6392.75,36592.25,64621.0,99199.0,192548.0,267946.89999999997,682063.0
CR568Q05F,392.0,62933.33418367347,59624.95503459776,2.0,765.3800000000001,4195.6,22792.25,47747.5,83117.0,177618.24999999997,264258.8299999996,517817.0
CR568Q05A,406.0,2.2463054187192117,2.3229235826188117,0.0,0.0,1.0,1.0,2.0,2.0,5.75,10.849999999999966,31.0
CR568Q05V,406.0,1.0714285714285714,0.3019630074170088,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.9499999999999886,3.0
CR568Q05VS,406.0,0.027093596059113302,0.17709570854083292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
CR568Q06TT,397.0,86386.120906801,75421.67851738175,170.0,316.6,2410.8,41489.0,73587.0,112254.0,206956.59999999983,324259.9200000005,860917.0
CR568Q06F,341.0,20618.184750733137,22601.430047244194,2.0,17.8,1154.0,8003.0,13108.0,26768.0,65475.0,95158.00000000004,182417.0
CR568Q06A,397.0,87.27455919395466,83.83405736550796,0.0,0.0,0.0,28.0,74.0,127.0,223.39999999999998,315.04,821.0
CR568Q06V,397.0,1.1007556675062973,0.389151412003105,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,5.0
CR568Q06VS,397.0,0.02518891687657431,0.15689627622418514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
CR568Q15S,321.0,0.4984423676012461,0.5007782105876581,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
CR568Q15TT,392.0,37343.07653061225,29921.332916636497,156.0,317.8,1462.3,17456.75,33611.5,49732.75,86785.4,145230.5299999999,287459.0
CR568Q15F,336.0,32319.803571428572,27494.919793931633,2.0,51.45000000000001,3309.5,15684.5,27293.0,41683.25,72307.75,135367.14999999976,287240.0
CR568Q15A,392.0,1.6403061224489797,2.9996944274321566,0.0,0.0,0.0,1.0,1.0,1.0,5.0,12.089999999999975,36.0
CR568Q15V,392.0,1.1122448979591837,0.4141401732434409,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0
CR568Q15VS,392.0,0.02806122448979592,0.16535884044736712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
CR568Q08S,357.0,0.7002801120448179,0.458778213744647,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
CR568Q08TT,384.0,52132.130208333336,83593.35112936814,212.0,384.89,3512.3500000000017,24769.25,38982.0,63277.25,114615.79999999999,211700.75000000012,1505253.0
CR568Q08F,367.0,40065.66757493188,84288.4119069537,3.0,39.02000000000001,2404.5,12737.0,26545.0,48095.0,100786.09999999999,192817.23999999915,1504283.0
CR568Q08A,384.0,2.2473958333333335,1.9561093931039188,0.0,0.0,1.0,1.0,2.0,3.0,6.0,10.0,14.0
CR568Q08V,384.0,1.125,0.45128189912782646,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,5.0
CR568Q08VS,384.0,0.026041666666666668,0.15946699187278188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
CR568Q10S,345.0,0.4492753623188406,0.4981428266063455,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
CR568Q10TT,379.0,56377.635883905015,44898.698609124454,108.0,315.28000000000003,1255.100000000001,20263.0,48746.0,81903.5,137414.0999999997,189597.4599999993,247249.0
CR568Q10F,357.0,42544.574229691876,38655.37432093039,2.0,53.0,1676.6,13389.0,32857.0,64087.0,117008.79999999999,160843.52,237720.0
CR568Q10A,379.0,2.546174142480211,2.6397159702241835,0.0,0.0,0.0,1.0,2.0,3.0,7.0,16.0,20.0
CR568Q10V,379.0,1.16622691292876,0.5739672217598585,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,7.0
CR568Q10VS,379.0,0.05013192612137203,0.31726131887486175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0
CR568Q13TT,373.0,102540.27613941018,128270.87322850256,1600.0,2116.72,4229.0,29796.0,73812.0,137307.0,255917.3999999999,390950.75999999756,1741737.0
CR568Q13F,345.0,31387.17391304348,93577.79978982489,2.0,96.12,1596.2,10873.0,17782.0,33568.0,72541.40000000002,124283.16000000002,1462934.0
CR568Q13A,373.0,88.49329758713137,100.7550157939796,0.0,0.0,0.0,3.0,65.0,134.0,259.0,460.15999999999804,632.0
CR568Q13V,373.0,1.096514745308311,0.353650202188261,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0
CR568Q13VS,373.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CR541Q01S,424.0,0.29245283018867924,0.4554265635025521,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
CR541Q01TT,455.0,55785.27032967033,81940.62577294075,136.0,290.46,4034.2000000000016,20639.5,38553.0,68083.0,149948.99999999997,238383.33999999976,1450028.0
CR541Q01F,437.0,40130.78718535469,43293.44100971286,5.0,67.80000000000003,2343.8,14477.0,26431.0,54245.0,121016.4,189167.59999999992,443277.0
CR541Q01A,455.0,3.0,4.219213447378249,0.0,0.0,1.0,1.0,2.0,3.0,8.0,23.45999999999998,46.0
CR541Q01V,455.0,1.0813186813186813,0.3182800999231146,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0
CR541Q01VS,455.0,0.03296703296703297,0.19067174612357146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
CR541Q03S,421.0,0.6175771971496437,0.4865572171636447,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
CR541Q03TT,446.0,34119.66591928251,24235.66584148812,28.0,192.15,1863.5,19033.75,28272.0,44884.5,78449.5,108871.00000000006,154659.0
CR541Q03F,429.0,24681.88111888112,19015.684615830465,2.0,8.200000000000003,1822.8000000000004,12277.0,19918.0,32386.0,60647.19999999998,84665.07999999981,129148.0
CR541Q03A,446.0,2.5358744394618835,3.5178281121873693,0.0,0.0,1.0,1.0,2.0,2.0,6.75,13.100000000000023,49.0
CR541Q03V,446.0,1.1345291479820627,0.43942825754667664,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0
CR541Q03VS,446.0,0.06278026905829596,0.30071881100990067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5500000000000114,3.0
CR541Q04TT,444.0,96530.99099099099,148920.36814343883,11.0,226.41999999999996,2934.0,32087.5,74260.5,120442.5,265352.1999999997,439055.81999999983,2502953.0
CR541Q04F,414.0,24917.50966183575,50405.682355779325,2.0,11.459999999999996,2537.0,9152.5,15284.5,28986.5,66201.24999999983,125019.11000000006,941097.0
CR541Q04A,444.0,71.17117117117117,84.89482260521861,0.0,0.0,0.0,3.0,56.0,110.0,204.69999999999993,339.69999999999993,690.0
CR541Q04V,444.0,1.1801801801801801,0.5408495649311348,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.569999999999993,5.0
CR541Q04VS,444.0,0.04504504504504504,0.21823785923478992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
CR541Q05S,392.0,0.7346938775510204,0.44206028701266986,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
CR541Q05TT,432.0,61330.93981481482,46927.85243349168,88.0,186.3,948.6,24122.25,55582.0,89988.0,149156.05,197399.46,264376.0
CR541Q05F,403.0,46727.47890818858,43469.09064775468,2.0,92.0200000000003,2172.2000000000003,13526.0,31519.0,70471.5,131369.79999999996,177607.30000000008,240443.0
CR541Q05A,432.0,2.6481481481481484,2.6890335503815805,0.0,0.0,0.0,1.0,2.0,3.0,8.0,14.0,23.0
CR541Q05V,432.0,1.1527777777777777,0.5818537195608051,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,7.0
CR541Q05VS,432.0,0.09027777777777778,0.3837752588985044,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0
CR541Q09TT,423.0,69384.58628841607,64700.08785051209,30.0,189.38,1003.0,22991.5,55344.0,96422.0,188902.3,296924.4199999995,411407.0
CR541Q09F,389.0,13606.609254498715,13360.020618985134,1.0,3.76,1556.0,6412.0,9901.0,16817.0,29875.799999999996,70503.80000000003,106626.0
CR541Q09A,423.0,71.3096926713948,75.50491070718901,0.0,0.0,0.0,3.0,60.0,103.0,208.89999999999998,307.59999999999945,537.0
CR541Q09V,423.0,1.1371158392434988,0.5551296362920611,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.7799999999999727,6.0
CR541Q09VS,423.0,0.0851063829787234,0.37999803632807033,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0
CR541Q10S,374.0,0.6550802139037433,0.4759788773378541,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
CR541Q10TT,419.0,32481.968973747018,81921.18365748589,116.0,283.98,561.0000000000001,11740.0,22706.0,37502.5,71294.99999999984,148052.51999999981,1607103.0
CR541Q10F,384.0,22499.684895833332,81996.80123552794,1.0,4.0,1643.45,7185.75,13709.5,25704.75,49162.34999999999,73868.30000000008,1594544.0
CR541Q10A,419.0,2.6610978520286395,3.2883278770895368,0.0,0.0,0.0,1.0,2.0,3.0,7.099999999999966,14.0,44.0
CR541Q10V,419.0,1.1431980906921242,0.6018474638619917,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,7.0
CR541Q10VS,419.0,0.07875894988066826,0.3184928422424281,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0
CR541Q11TT,411.0,91444.1897810219,90515.23536387965,1457.0,1842.1,2655.5,18421.0,79116.0,132383.0,245094.5,357510.2999999998,883966.0
CR541Q11F,330.0,16077.636363636364,14430.612534141708,3.0,69.96000000000001,1014.4999999999998,6806.75,12091.5,21081.5,49303.85000000002,66039.66999999995,76571.0
CR541Q11A,411.0,98.84914841849148,106.42980793727725,0.0,0.0,0.0,2.0,74.0,158.0,289.5,429.6999999999988,701.0
CR541Q11V,411.0,1.0778588807785887,0.35444396789655835,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,5.0
CR541Q11VS,411.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CR543Q01S,658.0,0.2507598784194529,0.43378027541323305,0.0,0.0,0.0,0.0,0.0,0.75,1.0,1.0,1.0
CR543Q01TT,719.0,69029.33518776078,71723.66183726057,45.0,313.12,2946.8999999999996,15083.0,44792.0,98382.5,219158.30000000002,296221.0400000011,455340.0
CR543Q01F,674.0,59451.91691394659,66304.88111121894,4.0,237.86000000000007,1954.9,11737.75,35982.0,82004.0,205131.00000000003,271182.0799999999,439237.0
CR543Q01A,719.0,2.4019471488178024,6.44397726563249,0.0,0.0,0.0,1.0,2.0,2.0,6.0,10.0,132.0
CR543Q01V,719.0,1.0417246175243393,0.2262331157591964,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0
CR543Q01VS,719.0,0.025034770514603615,0.15633945519836964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
CR543Q03S,661.0,0.540090771558245,0.4987675637580406,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
CR543Q03TT,709.0,28848.097320169254,31348.187734729017,50.0,220.32,849.5999999999999,8123.0,19853.0,38209.0,89724.60000000002,144542.19999999987,303943.0
CR543Q03F,672.0,21566.403273809523,26599.39919852277,2.0,5.71,1028.75,4309.0,13384.0,27097.5,77631.09999999998,126020.9399999998,185231.0
CR543Q03A,709.0,2.255289139633286,4.627172365941569,0.0,0.0,0.0,1.0,2.0,2.0,6.0,10.0,98.0
CR543Q03V,709.0,1.0860366713681242,0.33980669780575296,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0
CR543Q03VS,709.0,0.0380818053596615,0.19152890377707174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
CR543Q04S,656.0,0.4878048780487805,0.5002326771962693,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
CR543Q04TT,707.0,21991.251768033948,20926.972595910942,85.0,228.6,768.4000000000001,6686.0,17126.0,29718.0,57139.799999999996,94152.85999999974,190186.0
CR543Q04F,667.0,17627.049475262367,18042.93852385544,4.0,33.6,1048.9,3764.0,12922.0,25430.5,50001.09999999999,81443.68000000008,158035.0
CR543Q04A,707.0,1.891089108910891,1.7870377872207601,0.0,0.0,0.0,1.0,2.0,2.0,4.699999999999932,9.0,20.0
CR543Q04V,707.0,1.0777934936350777,0.3296520567828702,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0
CR543Q04VS,707.0,0.042432814710042434,0.20171718751146023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
CR543Q09S,651.0,0.250384024577573,0.4335673206423757,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,1.0
CR543Q09TT,706.0,42738.31444759207,78183.05578935871,60.0,182.1,966.25,6544.75,22953.0,59344.5,140198.75,198045.70000000007,1719692.0
CR543Q09F,663.0,35885.37405731523,77934.34070540505,1.0,3.0,1242.7,3695.0,15419.0,48575.5,124018.99999999999,183334.09999999998,1713267.0
CR543Q09A,706.0,2.2889518413597734,3.998413484016731,0.0,0.0,0.0,1.0,2.0,2.0,6.0,14.950000000000045,86.0
CR543Q09V,706.0,1.0439093484419264,0.2487951397392496,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0
CR543Q09VS,706.0,0.039660056657223795,0.20932013695676682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
CR543Q10S,648.0,0.39969135802469136,0.49021324299096314,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
CR543Q10TT,705.0,27345.43829787234,45903.441348011074,55.0,207.88,659.2,5322.0,16571.0,33993.0,86062.19999999998,138482.6000000001,906457.0
CR543Q10F,659.0,20757.61001517451,28194.415905358586,1.0,7.58,771.5,2856.0,11450.0,26930.0,72346.70000000001,126616.6399999997,318016.0
CR543Q10A,705.0,2.1617021276595745,4.317243102691455,0.0,0.0,0.0,1.0,2.0,2.0,5.0,9.960000000000036,82.0
CR543Q10V,705.0,1.0510638297872341,0.26155593800191557,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0
CR543Q10VS,705.0,0.04822695035460993,0.2209235640388926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
CR543Q13S,289.0,0.44982698961937717,0.49833922568102595,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
CR543Q13TT,700.0,28388.465714285714,40662.49110975139,148.0,301.97,775.5,3073.0,8958.5,43714.5,100955.65,175718.43999999997,468572.0
CR543Q13F,345.0,31067.904347826086,30428.060762987454,2.0,3.44,1501.4,6524.0,23984.0,44870.0,86368.00000000001,154643.44000000006,217310.0
CR543Q13A,700.0,1.7014285714285715,3.9246476512666835,0.0,0.0,0.0,0.0,0.0,1.0,8.0,14.049999999999955,48.0
CR543Q13V,700.0,1.0614285714285714,0.2938535138372907,1.0,1.0,1.0,1.0,1.0,1.0,1.0499999999999545,2.0,4.0
CR543Q13VS,700.0,0.047142857142857146,0.2187370620389275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
CR543Q15TT,701.0,64313.75463623395,109433.81980788856,1555.0,1887.0,3200.0,14449.0,42245.0,83539.0,181545.0,275420.0,2397008.0
CR543Q15F,648.0,16415.828703703704,18506.09836158766,1.0,47.23,1309.15,4213.25,11585.5,21111.0,51318.69999999998,75380.38999999998,205328.0
CR543Q15A,701.0,42.27817403708987,62.43367630720239,0.0,0.0,0.0,2.0,8.0,64.0,168.0,278.0,519.0
CR543Q15V,701.0,1.0399429386590584,0.21673419440657316,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0
CR543Q15VS,701.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CR544Q04S,383.0,0.7806788511749347,0.4143278904224561,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
CR544Q04TT,408.0,99676.54901960785,141349.0649092173,137.0,280.07,5137.3,35236.75,68671.5,135061.75,254956.09999999983,361419.04000000004,2446814.0
CR544Q04F,389.0,77726.56555269923,141347.1376253343,5.0,24.959999999999997,2892.2000000000003,19709.0,43627.0,101679.0,230117.9999999999,335869.88,2445088.0
CR544Q04A,408.0,2.6200980392156863,2.9434119148427738,0.0,0.0,1.0,1.0,2.0,3.0,7.649999999999977,16.860000000000014,24.0
CR544Q04V,408.0,1.088235294117647,0.4112171942712108,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,6.0
CR544Q04VS,408.0,0.031862745098039214,0.1893074427911682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
CR544Q14SC,334.0,0.9431137724550899,0.23197261977713313,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
CR544Q14SD,337.0,0.3353115727002967,0.4728012779877657,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
CR544Q14SE,333.0,0.44744744744744747,0.4979788375842068,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
CR544Q06S,382.0,0.7774869109947644,0.41647939340388207,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
CR544Q06TT,403.0,39735.47394540943,34853.134231477714,24.0,186.34000000000003,2459.4000000000015,14253.0,30829.0,56404.0,101495.99999999999,168930.22000000035,233207.0
CR544Q06F,386.0,32337.860103626943,31709.211035512442,3.0,35.2,2708.75,10198.0,24007.0,45051.0,89967.75,145466.0999999994,229166.0
CR544Q06A,403.0,2.161290322580645,2.085555707607203,0.0,0.0,1.0,1.0,2.0,2.0,5.0,10.980000000000018,18.0
CR544Q06V,403.0,1.1091811414392059,0.4917124857055125,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,5.0
CR544Q06VS,403.0,0.05707196029776675,0.28075655126370774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
CR544Q07TT,399.0,69223.16290726817,65290.0954042457,124.0,279.94,2322.300000000001,22658.0,53785.0,88920.0,197724.5999999999,294390.5399999988,436465.0
CR544Q07F,365.0,15813.978082191781,15124.622462986305,2.0,16.240000000000002,2121.7999999999997,6986.0,11758.0,19382.0,43985.000000000015,63581.64000000004,152765.0
CR544Q07A,399.0,70.9172932330827,82.53986809912428,0.0,0.0,0.0,2.0,53.0,104.0,215.2999999999999,367.27999999999975,615.0
CR544Q07V,399.0,1.137844611528822,0.5431587919579255,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.019999999999982,6.0
CR544Q07VS,399.0,0.047619047619047616,0.24605039978481355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
CR544Q10S,360.0,0.5972222222222222,0.49113937858655826,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
CR544Q10TT,394.0,72754.42131979695,70696.17126620012,32.0,363.34000000000003,2815.55,21731.75,47862.5,97717.25,225012.84999999998,287348.93999999994,328640.0
CR544Q10F,371.0,54110.832884097035,62021.906248227235,2.0,2.7,2893.5,13587.5,32258.0,67085.5,205500.5,264746.5000000001,300449.0
CR544Q10A,394.0,2.8959390862944163,2.991392870247591,0.0,0.0,0.0,1.0,2.0,3.0,8.349999999999966,16.069999999999993,22.0
CR544Q10V,394.0,1.1395939086294415,0.5417019992987157,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,7.0
CR544Q10VS,394.0,0.03807106598984772,0.1916111813270504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
CR544Q12S,354.0,0.5056497175141242,0.500675748929876,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
CR544Q12TT,390.0,39260.92564102564,34279.693848421404,31.0,227.34,722.1500000000001,17256.0,32777.0,48953.75,101940.84999999986,167960.86000000025,235609.0
CR544Q12F,365.0,26792.383561643837,25320.397039266638,1.0,3.0,1312.8,10266.0,20867.0,36062.0,68207.6,113949.28000000017,225231.0
CR544Q12A,390.0,2.7153846153846155,3.002744114427549,0.0,0.0,0.0,1.0,2.0,3.0,9.0,16.110000000000014,26.0
CR544Q12V,390.0,1.1666666666666667,0.5784623413646174,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.1100000000000136,7.0
CR544Q12VS,390.0,0.05384615384615385,0.23710567735616622,0.0,0.0,0.0,0.0,0.0,0.0,0.5499999999999545,1.0,2.0
CR544Q13TT,386.0,80848.29533678756,81121.45923301902,29.0,81.8,449.0,16658.5,59714.0,116009.0,244343.0,335403.4499999989,511303.0
CR544Q13F,334.0,21821.221556886227,28194.710754028278,2.0,6.32,1608.9,9791.75,14766.0,23290.25,60025.54999999988,144776.72000000073,255783.0
CR544Q13A,386.0,54.137305699481864,77.18689954786886,0.0,0.0,0.0,1.0,12.0,91.5,191.25,322.44999999999993,679.0
CR544Q13V,386.0,1.1476683937823835,0.479672240788299,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.1499999999999773,4.0
CR544Q13VS,386.0,0.06217616580310881,0.24178863808785067,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
CR544Q14S,339.0,0.5398230088495575,0.657708927771404,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0
CR544Q14TT,378.0,48571.28306878307,39142.319705026195,1385.0,1990.75,3379.15,23325.75,37378.5,64252.75,122859.84999999998,177678.00000000006,289993.0
CR544Q14F,353.0,13640.28328611898,12506.52773255642,3.0,4.0,2348.6,5020.0,9783.0,17450.0,37743.799999999996,61947.320000000225,80071.0
CR544Q14A,378.0,6.851851851851852,3.4501772928357197,0.0,0.0,0.0,5.0,6.0,8.0,12.149999999999977,19.0,22.0
CR544Q14SA,339.0,0.9292035398230089,0.2568636789684976,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
CR544Q14SB,336.0,0.6458333333333334,0.4789733008066025,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
CR544Q14V,378.0,1.0476190476190477,0.21324110675406993,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0
CR544Q14VS,378.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CR563Q09TT,684.0,77120.19298245614,56049.146786234836,130.0,282.47,2596.4,38412.25,69361.0,105656.25,182999.45,255770.97999999978,322023.0
CR563Q09F,607.0,20220.82866556837,17528.507837054993,3.0,93.06,2048.5,7912.5,15950.0,27096.5,50032.899999999994,84986.25999999973,153749.0
CR563Q09A,684.0,13.255847953216374,31.685317359558976,0.0,0.0,0.0,4.0,9.0,16.0,33.0,58.16999999999996,768.0
CR563Q09V,684.0,1.1345029239766082,0.4521394254217612,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,5.0
CR563Q09VS,684.0,0.024853801169590642,0.1557933711524556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
CR563Q10S,603.0,0.6666666666666666,0.47179589032360786,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
CR563Q10TT,673.0,30646.898959881128,28615.96531879853,92.0,263.76,883.4000000000001,12362.0,23038.0,40252.0,85882.4,138717.71999999988,278765.0
CR563Q10F,623.0,11421.69341894061,11609.78011834034,1.0,6.22,1772.9,4743.0,8167.0,14069.5,30813.89999999999,65538.15999999993,97935.0
CR563Q10A,673.0,4.139673105497772,4.255750788513509,0.0,0.0,0.0,2.0,3.0,5.0,11.0,19.0,47.0
